incidente,data_andamento,decisao,agravo,orgao_julgador,novo_cpc,adc,adi,adpf,re,sumula,assunto,segmento,instancia,area,paradigma,efeito_vinculante,data_autuacao
4288341,2014-05-27,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-08-17
4289856,2012-09-24,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-08-21
4290000,2016-03-17,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-08-21
4290380,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-08-22
4291567,2013-04-08,procedente,não,Teori Zavascki,CPC/1973,não,não,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,sumula,vinculante,2012-08-23
4291896,2013-05-06,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-08-24
4292139,2012-11-23,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-08-24
4293494,2013-07-01,procedente,não,Teori Zavascki,CPC/1973,não,sim,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2012-08-27
4293494,2013-07-01,procedente,não,Teori Zavascki,CPC/1973,não,sim,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,controle_concentrado,vinculante,2012-08-27
4294798,2013-09-02,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-08-29
4295126,2013-02-01,procedente,não,Rosa Weber,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2012-08-29
4295177,2014-10-23,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-08-29
4295317,2014-05-16,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-08-30
4295627,2014-05-27,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-08-30
4296299,2013-08-02,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,trabalho,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2012-08-31
4299708,2014-08-08,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,trabalho,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2012-09-10
4299733,2012-10-01,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-10
4300724,2012-10-24,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2012-09-11
4300760,2016-06-15,procedente,não,Luís Roberto Barroso,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-11
4301141,2016-06-15,procedente,não,Luís Roberto Barroso,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-11
4301532,2014-07-01,procedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-09-12
4302454,2014-10-24,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-13
4303145,2012-09-24,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-14
4303549,2012-10-31,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,sumula,vinculante,2012-09-17
4303694,2012-09-24,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-09-17
4305068,2013-05-14,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-09-19
4305288,2012-10-02,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-09-19
4305735,2016-06-15,procedente,não,Luís Roberto Barroso,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-20
4307277,2013-06-13,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-24
4307533,2014-03-05,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,sumula,vinculante,2012-09-24
4308093,2012-10-31,procedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-09-25
4308155,2014-08-18,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-09-25
4308771,2016-03-18,procedente,não,Gilmar Mendes,CPC/2015,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-09-26
4308771,2016-03-18,procedente,não,Gilmar Mendes,CPC/2015,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,rext,vinculante,2012-09-26
4309026,2017-06-26,procedente,não,Luís Roberto Barroso,CPC/2015,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-09-26
4309053,2013-05-20,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-26
4309571,2013-06-14,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-27
4309571,2013-06-14,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-09-27
4310070,2013-09-11,procedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,controle_concentrado,vinculante,2012-09-28
4310646,2016-03-17,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-09-28
4312162,2013-09-03,procedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,controle_concentrado,vinculante,2012-10-02
4312256,2013-09-03,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-02
4312941,2013-06-14,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-03
4314008,2016-02-29,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-10-05
4314183,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-10-05
4314222,2016-02-29,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-10-05
4314784,2013-09-06,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-08
4315296,2014-05-16,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-08
4315321,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,rext,vinculante,2012-10-08
4316070,2013-06-14,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-09
4316105,2012-11-22,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-10-09
4316638,2014-02-05,procedente,não,Luís Roberto Barroso,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-10-10
4316638,2014-02-05,procedente,não,Luís Roberto Barroso,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-10-10
4317345,2013-08-22,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-11
4317509,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-10-11
4317847,2013-12-12,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-10-13
4318224,2017-08-08,procedente,não,Gilmar Mendes,CPC/2015,não,não,não,sim,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2012-10-15
4318236,2012-10-29,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,eleitoral,segunda,DIREITO ELEITORAL E PROCESSO ELEITORAL,inter_partes,nao_vinculante,2012-10-15
4318245,2012-10-22,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,eleitoral,segunda,DIREITO ELEITORAL E PROCESSO ELEITORAL,inter_partes,nao_vinculante,2012-10-15
4318812,2012-11-23,procedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-10-16
4318987,2016-03-14,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-10-16
4319447,2014-09-30,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-17
4319898,2016-11-03,procedente,não,Gilmar Mendes,CPC/2015,não,não,não,sim,não,DIREITO DO ESTADO,trabalho,superior,DIREITO TRIBUTÁRIO,rext,vinculante,2012-10-17
4320298,2013-06-20,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-18
4320387,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,rext,vinculante,2012-10-18
4320552,2012-11-14,procedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,CIVIL E CONSUMIDOR,federal,primeira,DIREITO CIVIL,controle_concentrado,vinculante,2012-10-18
4321208,2014-12-02,procedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-10-19
4321312,2016-02-04,procedente,não,Luís Roberto Barroso,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-10-19
4322409,2013-02-01,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-23
4324129,2012-11-09,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-10-25
4325330,2014-09-16,procedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-10-29
4325709,2014-08-08,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,CIVIL,trabalho,superior,DIREITO CIVIL,inter_partes,nao_vinculante,2012-10-29
4326044,2014-03-06,procedente,não,Luís Roberto Barroso,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-10-30
4327199,2013-09-26,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-01
4327237,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-11-01
4327239,2013-02-01,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-01
4327394,2014-04-08,procedente,não,Teori Zavascki,CPC/1973,não,sim,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-05
4328247,2014-10-21,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-06
4328251,2013-09-06,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-06
4328578,2016-10-27,procedente,não,Gilmar Mendes,CPC/2015,não,não,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,rext,vinculante,2012-11-06
4328580,2012-11-20,procedente,não,Rosa Weber,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-06
4328867,2013-02-06,procedente,não,Rosa Weber,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-07
4328891,2013-08-06,procedente,não,Gilmar Mendes,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,federal,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-11-07
4328914,2012-11-30,procedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,federal,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-11-07
4329101,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-11-07
4329265,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-11-08
4329591,2012-11-23,procedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-08
4329730,2013-06-10,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-08
4329885,2013-05-08,procedente,não,Gilmar Mendes,CPC/1973,não,sim,sim,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-09
4331150,2012-11-29,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-11-13
4331862,2012-11-29,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-11-14
4332056,2014-06-16,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-14
4332962,2013-10-11,procedente,não,Celso de Mello,CPC/1973,sim,sim,não,sim,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PENAL,controle_concentrado,vinculante,2012-11-16
4333054,2013-09-03,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-16
4333056,2016-02-26,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-11-16
4333058,2013-05-08,procedente,não,Gilmar Mendes,CPC/1973,não,sim,sim,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-16
4333058,2018-08-16,procedente,sim,Gilmar Mendes,CPC/2015,não,sim,sim,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-16
4334052,2012-12-11,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-11-20
4334052,2012-12-11,procedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-11-20
4334085,2013-08-22,procedente,não,Marco Aurélio,CPC/1973,não,sim,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2012-11-20
4334840,2013-09-02,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,sumula,vinculante,2012-11-21
4334928,2014-06-05,procedente,não,Rosa Weber,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-11-21
4335541,2013-09-06,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2012-11-22
4336068,2014-11-04,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-23
4336995,2016-03-04,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-11-26
4337432,2013-09-20,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-26
4337730,2016-03-07,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,rext,vinculante,2012-11-27
4337735,2013-08-22,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-27
4337745,2013-09-06,procedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2012-11-27
4338292,2016-03-04,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,rext,vinculante,2012-11-28
4338440,2013-09-20,procedente,não,Marco Aurélio,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2012-11-28
4340273,2013-08-19,procedente,não,Dias Toffoli,CPC/1973,não,não,não,sim,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,rext,vinculante,2012-11-30
